"","price","unit_size","land_size","age","todt","sales_year"
"508",4e+05,196.025329589844,252.881973266602,11,0,2006
"509",1150000,383.131958007812,979.383422851562,18,0,2008
"510",367000,111.483596801758,98.477180480957,17,0,2005
"511",282500,125.790664672852,185.805999755859,36,0,2011
"512",554946,301.005706787109,303.421203613281,1,0,2004
"513",595000,275.085784912109,696.772521972656,21,0,2004
"514",275000,172.799575805664,185.805999755859,63,0,2006
"515",495000,96.6191177368164,371.611999511719,54,0,2009
"516",559936,277.779968261719,325.160491943359,1,0,2004
"517",349830,146.693832397461,130.064193725586,1,0,2004
"518",298000,221.573654174805,270.440643310547,11,0,2008
"519",430000,268.582580566406,329.155334472656,81,0,2006
"520",440000,115.942947387695,527.689025878906,86,0,2006
"521",4e+05,111.669403076172,535.121276855469,54,0,2004
"522",371000,76.6449737548828,335.194030761719,61,0,2006
"523",538654,246.192947387695,150.874465942383,0,0,2006
"524",2e+05,115.942947387695,75.8088455200195,17,0,2004
"525",455000,180.603439331055,263.380004882812,7,0,2005
"526",376000,121.888732910156,224.825256347656,17,0,2005
"527",355000,145.114486694336,173.728607177734,33,0,2006
"528",280000,129.32096862793,371.611999511719,71,0,2006
"529",319410,171.68473815918,163.97380065918,0,0,2004
"530",515000,167.225402832031,267.096130371094,96,0,2006
"531",4e+05,167.782821655273,293.75927734375,30,0,2010
"532",227500,86.306884765625,32.7947578430176,3,0,2005
"533",370000,97.9197616577148,445.934387207031,59,0,2009
"534",420000,176.515701293945,104.051361083984,3,0,2006
"535",220000,125.790664672852,46.4514999389648,8,0,2004
"536",160000,134.709350585938,371.611999511719,85,0,2010
"537",499999,90.6733245849609,533.820617675781,43,0,2003
"538",488000,191.194366455078,174.750549316406,19,0,2005
"539",420810,208.567230224609,232.257507324219,1,0,2009
"540",255400,148.180282592773,167.225402832031,15,0,2003
"541",499550,203.271759033203,560.669616699219,32,0,2007
"542",399000,144.928680419922,149.016418457031,8,0,2005
"543",410000,117.057777404785,291.901214599609,24,0,2007
"544",381500,93.6462249755859,399.48291015625,45,0,2005
"545",365000,145.857711791992,123.375183105469,14,0,2004
"546",320000,137.496444702148,90.5804214477539,16,0,2005
"547",585493,270.347717285156,325.160491943359,1,0,2006
"548",272400,89.186882019043,74.3224029541016,17,0,2004
"549",4e+05,124.861633300781,220.644622802734,26,0,2006
"550",390000,107.024253845215,232.257507324219,28,0,2008
"551",335000,100.335243225098,367.895874023438,49,0,2004
"552",476478,198.998229980469,301.934753417969,1,0,2006
"553",238500,125.790664672852,46.4514999389648,10,0,2011
"554",365000,206.244659423828,245.171020507812,23,0,2003
"555",215000,47.5663375854492,157.935104370117,71,0,2006
"556",430000,286.141235351562,239.689743041992,19,0,2003
"557",365000,155.33381652832,267.932250976562,34,0,2004
"558",225000,158.306716918945,298.125732421875,3,0,2007
"559",656771,206.244659423828,371.611999511719,1,0,2010
"560",310000,144.278366088867,52.0256805419922,6,0,2010
"561",439000,209.031753540039,418.063507080078,60,0,2005
"562",505986,231.328475952148,141.212554931641,1,0,2007
"563",380000,187.292449951172,464.515014648438,40,0,2005
"564",350000,125.604858398438,343.741088867188,87,0,2012
"565",360000,133.780319213867,176.515701293945,32,0,2007
"566",260075,125.790664672852,46.4514999389648,9,0,2005
"567",410670,163.044769287109,185.805999755859,1,0,2009
"568",645000,239.875549316406,374.584899902344,45,0,2005
"569",359000,100.335243225098,127.091300964355,13,0,2005
"570",415000,82.1262512207031,241.547805786133,29,0,2003
"571",425000,86.306884765625,733.097595214844,107,0,2006
"572",693500,278.709014892578,743.223999023438,11,0,2003
"573",315000,154.40478515625,292.644439697266,81,0,2011
"574",420000,170.941513061523,220.644622802734,10,0,2010
"575",375000,167.225402832031,360.928161621094,92,0,2007
"576",195000,137.496444702148,130.064193725586,17,0,2006
"577",515000,89.9301071166992,375.328125,51,0,2006
"578",298700,139.261596679688,297.010894775391,84,0,2004
"579",327000,93.83203125,360.928161621094,69,0,2004
"580",285000,100.335243225098,146.786743164062,13,0,2006
"581",390000,174.193130493164,208.102722167969,3,0,2006
"582",497000,198.812423706055,232.257507324219,1,0,2006
"583",640000,199.927261352539,464.515014648438,41,0,2006
"584",425000,165.274444580078,232.257507324219,59,0,2009
"585",685000,347.643035888672,615.296569824219,109,0,2008
"586",553000,161.651214599609,371.611999511719,36,0,2006
"587",240000,126.348083496094,84.7275390625,17,0,2004
"588",391400,167.225402832031,185.805999755859,7,0,2010
"589",467000,177.63053894043,518.398742675781,84,0,2004
"590",675000,230.399444580078,492.757507324219,36,0,2006
"591",565000,241.083282470703,301.005706787109,1,0,2006
"592",650000,179.116989135742,421.593811035156,39,0,2004
"593",350000,126.348083496094,312.804412841797,79,0,2004
"594",650000,287.999298095703,371.611999511719,0,0,2006
"595",374000,96.0616989135742,213.212387084961,14,0,2004
"596",370000,130.807418823242,228.912994384766,29,0,2004
"597",490000,103.308135986328,464.515014648438,61,0,2011
"598",2e+05,105.352005004883,272.484497070312,76,0,2007
"599",140000,107.302963256836,534.192260742188,98,0,2003
"600",1221900,647.533935546875,1024.25561523438,1,0,2004
"601",380000,167.225402832031,204.386596679688,10,0,2003
"602",469900,191.380172729492,301.005706787109,2,0,2006
"603",496858,171.870544433594,204.386596679688,1,0,2006
"604",590000,163.880889892578,437.387329101562,34,0,2004
"605",495000,113.806175231934,464.515014648438,70,0,2005
"606",360000,129.692581176758,420.293182373047,70,0,2010
"607",209000,35.7676544189453,185.805999755859,113,0,2012
"608",485706,173.356994628906,177.258926391602,2,0,2006
"609",410000,107.024253845215,226.869125366211,43,0,2008
"610",407500,73.5791778564453,380.902313232422,46,0,2006
"611",439062,157.935104370117,232.257507324219,1,0,2005
"612",395000,165.367340087891,167.225402832031,8,0,2005
"613",1735000,288.742523193359,371.611999511719,79,0,2004
"614",515000,115.385528564453,418.063507080078,39,0,2004
"615",327500,115.199722290039,118.915840148926,23,0,2010
"616",585000,265.702575683594,743.223999023438,34,0,2004
"617",384306,226.869125366211,248.794235229492,24,0,2009
"618",122000,98.8487930297852,306.579895019531,79,0,2009
"619",401059,137.960952758789,198.812423706055,1,0,2005
"620",635000,184.691162109375,464.515014648438,35,0,2005
"621",350000,117.429389953613,464.515014648438,108,0,2009
"622",430950,267.560638427734,222.223968505859,2,0,2003
"623",283920,195.096298217773,218.322052001953,2,0,2003
"624",515000,102.193298339844,371.611999511719,51,0,2006
"625",135000,158.306716918945,201.599502563477,2,0,2006
"626",239000,125.790664672852,46.4514999389648,8,0,2004
"627",297660,173.914413452148,181.160842895508,0,0,2004
"628",698000,209.031753540039,1074.8876953125,36,0,2006
"629",188000,111.483596801758,371.611999511719,64,0,2009
"630",250000,182.833099365234,232.257507324219,27,0,2007
"631",140000,108.139091491699,278.709014892578,102,0,2003
"632",175000,91.0449371337891,59.4579200744629,13,0,2003
"633",514216,167.597015380859,670.109313964844,2,0,2006
"634",441090,139.354507446289,284.283172607422,3,0,2006
"635",3e+05,371.890716552734,839.843139648438,83,0,2003
"636",420810,148.644805908203,185.805999755859,0,0,2011
"637",241475,140.28352355957,52.0256805419922,7,0,2003
"638",385000,137.868057250977,185.341491699219,21,0,2006
"639",395000,117.429389953613,353.031402587891,74,0,2004
"640",325000,122.631958007812,204.386596679688,31,0,2006
"641",310000,106.281028747559,464.515014648438,59,0,2009
"642",429000,190.265350341797,218.507858276367,11,0,2007
"643",435000,178.373764038086,234.580078125,0,0,2006
"644",485500,111.483596801758,371.611999511719,44,0,2004
"645",505900,155.33381652832,232.257507324219,6,0,2005
"646",362500,168.711853027344,132.386779785156,16,0,2006
"647",344000,142.513198852539,209.031753540039,6,0,2006
"648",135000,94.7610626220703,27.8708992004395,83,0,2003
"649",585000,209.031753540039,945.288024902344,105,0,2006
"650",277500,248.422622680664,1650.42175292969,51,0,2006
"651",430019,185.805999755859,185.805999755859,8,0,2008
"652",405000,141.67707824707,343.741088867188,88,0,2008
"653",424000,130.064193725586,269.418701171875,70,0,2005
"654",465426,231.328475952148,141.212554931641,1,0,2010
"655",270000,137.496444702148,102.750717163086,22,0,2012
"656",318000,80.2681884765625,81.754638671875,19,0,2006
"657",375000,122.631958007812,249.16584777832,44,0,2004
"658",252135,157.656387329102,260.128387451172,0,0,2003
"659",631500,132.57258605957,1191.48095703125,107,0,2006
"660",250000,339.095947265625,2329.078125,105,0,2006
"661",625000,337.795318603516,926.707397460938,0,0,2006
"662",1600000,353.031402587891,929.030029296875,55,0,2005
"663",505000,139.354507446289,204.386596679688,1,0,2005
"664",428000,200.670486450195,243.870376586914,36,0,2006
"665",330000,196.211135864258,202.993057250977,6,0,2003
"666",667000,167.225402832031,383.782287597656,36,0,2006
"667",320000,176.515701293945,65.6824188232422,13,0,2005
"668",925000,246.100051879883,986.908569335938,21,0,2006
"669",315000,191.565979003906,169.826690673828,29,0,2004
"670",230000,167.225402832031,140.748046875,16,0,2004
"671",452000,120.03067779541,371.611999511719,34,0,2004
"672",374000,171.127319335938,190.172439575195,11,0,2008
"673",410000,82.0333480834961,305.929565429688,94,0,2004
"674",729000,215.534957885742,603.869506835938,44,0,2004
"675",166428,209.031753540039,441.289245605469,11,0,2012
"676",298000,164.252502441406,166.482177734375,18,0,2003
"677",2e+05,119.659065246582,339.281768798828,63,0,2003
"678",1150000,301.934753417969,891.868774414062,51,0,2006
"679",339589,183.390518188477,221.109146118164,1,0,2003
"680",125000,201.413711547852,464.515014648438,30,0,2008
"681",154500,42.7353782653809,232.257507324219,79,0,2004
"682",419900,148.644805908203,182.089874267578,2,0,2007
"683",371500,107.024253845215,232.257507324219,108,0,2007
"684",215000,96.2475051879883,255.483245849609,42,0,2012
"685",152100,86.213981628418,614.553344726562,48,0,2003
"686",549855,198.440811157227,220.644622802734,0,0,2007
"687",330000,167.225402832031,234.11555480957,18,0,2004
"688",320000,178.373764038086,371.611999511719,43,0,2003
"689",415000,169.083465576172,390.192596435547,39,0,2009
"690",74025,203.736282348633,278.709014892578,28,0,2003
"691",3e+05,54.1624488830566,229.934921264648,80,0,2005
"692",2e+05,183.947937011719,390.192596435547,70,0,2010
"693",367000,196.211135864258,249.723266601562,28,0,2003
"694",340000,135.638381958008,220.180114746094,68,0,2003
"695",499000,202.156921386719,295.431549072266,0,0,2004
"696",391400,107.767478942871,349.315277099609,64,0,2004
"697",415000,182.368591308594,371.611999511719,36,0,2011
"698",355000,127.741622924805,150.874465942383,15,0,2005
"699",275600,85.8423690795898,72.4643402099609,8,0,2006
"700",3e+05,111.483596801758,65.032096862793,8,0,2006
"701",339200,62.2450103759766,249.723266601562,107,0,2006
"702",493500,374.770690917969,557.418029785156,59,0,2009
"703",2525000,584.824401855469,1421.5087890625,6,1,2006
"704",380000,110.740379333496,338.166931152344,105,0,2006
"705",375000,120.03067779541,343.741088867188,102,0,2012
"706",230000,85.8423690795898,159.793167114258,89,0,2004
"707",315000,163.50927734375,180.231826782227,9,0,2004
"708",289000,124.397117614746,108.696510314941,21,0,2003
"709",206700,83.6127014160156,90.5804214477539,17,0,2008
"710",832500,260.128387451172,1114.83605957031,4,0,2004
"711",426000,96.6191177368164,340.954010009766,105,0,2006
"712",485000,95.8758926391602,353.031402587891,60,0,2010
"713",242346,203.457565307617,171.870544433594,2,0,2003
"714",464412,133.037094116211,197.69758605957,2,0,2006
"715",340000,133.780319213867,195.096298217773,16,0,2006
"716",277000,108.696510314941,170.941513061523,31,0,2006
"717",824782,487.740753173828,529.361267089844,2,0,2010
"718",227000,98.477180480957,65.032096862793,17,0,2003
"719",285000,109.253929138184,212.562057495117,33,0,2003
"720",461000,157.006072998047,522.486450195312,106,0,2007
"721",415000,100.706855773926,269.418701171875,81,0,2006
"722",95000,99.0345993041992,55.7417984008789,15,0,2010
"723",455000,78.5030364990234,720.462768554688,60,0,2005
"724",5e+05,112.598434448242,362.321685791016,71,0,2006
"725",235000,139.354507446289,112.97004699707,16,0,2003
"726",499900,126.719688415527,303.235382080078,21,0,2006
"727",587000,178.373764038086,363.808135986328,36,0,2006
"728",399900,157.935104370117,185.805999755859,1,0,2005
"729",539672,206.616271972656,251.767135620117,1,0,2006
"730",515000,167.225402832031,332.96435546875,9,0,2004
"731",415000,89.186882019043,371.611999511719,46,0,2006
"732",223081,140.28352355957,425.960266113281,94,0,2004
"733",295000,144.278366088867,52.0256805419922,9,0,2005
"734",480000,204.386596679688,238.296188354492,8,0,2010
"735",499990,182.833099365234,467.580810546875,61,0,2006
"736",740000,283.354156494141,349.315277099609,5,0,2006
"737",235000,185.805999755859,89.186882019043,16,0,2003
"738",443300,241.361999511719,464.515014648438,61,0,2006
"739",325000,134.151931762695,260.128387451172,23,0,2003
"740",257500,123.375183105469,283.354156494141,86,0,2006
"741",450000,159.42155456543,264.773559570312,76,0,2006
"742",345000,125.976470947266,278.709014892578,95,0,2010
"743",340000,112.97004699707,250.838104248047,49,0,2009
"744",320000,206.80207824707,303.514099121094,81,0,2006
"745",519307,207.173690795898,222.967193603516,1,0,2005
"746",375078,188.778900146484,151.896408081055,5,0,2008
"747",360000,81.2901229858398,232.257507324219,76,0,2006
"748",527000,135.545471191406,627.095275878906,76,0,2006
"749",325000,134.895156860352,60.9443664550781,11,0,2006
"750",450000,212.190444946289,246.936172485352,7,0,2010
"751",365000,118.915840148926,183.483428955078,11,0,2008
"752",243000,133.408706665039,292.644439697266,70,0,2005
"753",318000,104.980392456055,60.8514633178711,12,0,2006
"754",310000,144.928680419922,138.982894897461,16,0,2006
"755",327500,139.633209228516,69.1198348999023,16,0,2006
"756",535000,167.225402832031,459.869842529297,26,0,2004
"757",485000,209.031753540039,464.515014648438,80,0,2010
"758",335200,167.597015380859,170.569900512695,17,0,2004
"759",255000,140.28352355957,52.0256805419922,8,0,2004
"760",386500,131.17903137207,622.450073242188,76,0,2006
"761",330000,92.9029998779297,91.0449371337891,18,0,2006
"762",433000,200.670486450195,269.418701171875,76,0,2006
"763",404586,171.68473815918,241.547805786133,0,0,2004
"764",376000,221.109146118164,577.206359863281,93,0,2003
"765",415000,140.748046875,232.257507324219,12,0,2006
"766",3e+05,148.644805908203,229.934921264648,1,0,2006
"767",556250,321.630187988281,443.147308349609,71,0,2006
"768",312500,172.799575805664,153.289947509766,0,0,2003
"769",1200000,200.670486450195,909.520385742188,18,0,2006
"770",469000,213.119476318359,315.219879150391,2,0,2010
"771",450000,156.077041625977,314.75537109375,41,0,2006
"772",446160,166.296371459961,213.676895141602,5,0,2010
"773",590000,152.360916137695,464.515014648438,81,0,2006
"774",445000,99.9636306762695,250.838104248047,27,0,2007
"775",500916,204.386596679688,232.257507324219,1,0,2006
"776",717866,345.413360595703,395.116455078125,1,0,2006
"777",485000,226.962036132812,524.251647949219,54,0,2004
"778",569000,188.035675048828,422.244140625,51,0,2011
"779",532500,178.745376586914,371.611999511719,61,0,2011
"780",146000,161.465408325195,333.335968017578,80,0,2010
"781",290000,104.144264221191,464.515014648438,91,0,2011
"782",222972,115.942947387695,383.317779541016,46,0,2006
"783",2200000,454.481475830078,1382.58239746094,18,0,2006
"784",445000,95.8758926391602,353.031402587891,57,0,2007
"785",475000,133.780319213867,529.547119140625,51,0,2006
"786",328600,149.388031005859,278.709014892578,90,0,2005
"787",450000,75.8088455200195,929.030029296875,71,0,2006
"788",560000,163.50927734375,387.870025634766,71,0,2006
"789",350000,127.091300964355,231.885894775391,33,0,2008
"790",503015,231.328475952148,141.212554931641,1,0,2008
"791",110000,162.58024597168,371.611999511719,80,0,2005
"792",137500,139.447402954102,1114.83605957031,63,0,2003
"793",405000,148.644805908203,209.031753540039,5,0,2004
"794",275600,125.790664672852,46.4514999389648,11,0,2007
"795",390000,109.346832275391,346.992706298828,76,0,2006
"796",460000,214.04850769043,232.257507324219,9,0,2009
"797",6e+05,201.227905273438,330.084350585938,21,0,2005
"798",465400,162.58024597168,169.455078125,1,0,2006
